phase,tp,batch_size,input_len,output_len,left_model,right_model,left_calls,right_calls,calls_ratio,left_logical_payload_bytes,right_logical_payload_bytes,payload_ratio,histogram_tv,log_payload_wasserstein,left_ops_json,right_ops_json
prefill,4,4,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,7381975040,13019119616,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,612368384,230686720,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,612368384,406847488,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,4,8,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,230686720,406847488,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,4,8,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,2449473536,922746880,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,2449473536,1627389952,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,922746880,1627389952,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,9797894144,3690987520,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,9797894144,6509559808,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,3690987520,6509559808,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,39191576576,14763950080,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,39191576576,26038239232,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,8,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,14763950080,26038239232,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,1224736768,461373440,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,1224736768,813694976,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,4,16,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,461373440,813694976,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,4,16,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,4898947072,1845493760,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,4898947072,3254779904,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,1845493760,3254779904,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,19595788288,7381975040,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,19595788288,13019119616,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,7381975040,13019119616,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,78383153152,29527900160,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,78383153152,52076478464,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,4,16,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,29527900160,52076478464,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,76546048,28835840,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,76546048,50855936,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,28835840,50855936,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,306184192,115343360,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,306184192,203423744,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,115343360,203423744,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,1224736768,461373440,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,1224736768,813694976,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,461373440,813694976,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,1,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,4898947072,1845493760,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,4898947072,3254779904,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,1,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,1845493760,3254779904,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,153092096,57671680,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,153092096,101711872,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,2,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,57671680,101711872,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,2,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,612368384,230686720,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,612368384,406847488,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,2,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,230686720,406847488,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,2,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,2449473536,922746880,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,2449473536,1627389952,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,922746880,1627389952,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,9797894144,3690987520,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,9797894144,6509559808,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,2,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,3690987520,6509559808,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,306184192,115343360,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,306184192,203423744,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,4,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,115343360,203423744,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,4,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,1224736768,461373440,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,1224736768,813694976,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,4,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,461373440,813694976,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,4,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,4898947072,1845493760,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,4898947072,3254779904,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,1845493760,3254779904,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,19595788288,7381975040,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,19595788288,13019119616,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,4,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,7381975040,13019119616,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,612368384,230686720,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,612368384,406847488,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,8,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,230686720,406847488,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,8,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,2449473536,922746880,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,2449473536,1627389952,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,922746880,1627389952,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,9797894144,3690987520,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,9797894144,6509559808,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,3690987520,6509559808,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,39191576576,14763950080,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,39191576576,26038239232,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,8,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,14763950080,26038239232,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,128,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,1224736768,461373440,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,128,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,1224736768,813694976,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,16,128,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,461373440,813694976,1.7636363636363637,0.979381443298969,0.0,"[""all_reduce""]","[""all_reduce"",""fused_allreduce_residual_rmsnorm""]"
prefill,8,16,512,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,4898947072,1845493760,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,512,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,4898947072,3254779904,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,512,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,1845493760,3254779904,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,2048,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,19595788288,7381975040,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,2048,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,19595788288,13019119616,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,2048,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,7381975040,13019119616,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,8192,8,qwen3-8b,deepseek-v2-lite,73,55,1.3272727272727274,78383153152,29527900160,2.6545454545454548,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,8192,8,qwen3-8b,qwen3-30b-a3b,73,97,1.3287671232876712,78383153152,52076478464,1.5051546391752577,1.0,1.0,"[""all_reduce""]","[""all_reduce""]"
prefill,8,16,8192,8,deepseek-v2-lite,qwen3-30b-a3b,55,97,1.7636363636363637,29527900160,52076478464,1.7636363636363637,0.0,0.0,"[""all_reduce""]","[""all_reduce""]"
